CustomerID,BillDate,UsageGB,TotalCharge,PaymentStatus,PaymentDate
57,2025-01-01,209.53,48.39,Unpaid,
57,2025-01-31,349.95,82.68,Partial,
57,2025-03-02,444.53,107.67,Unpaid,
57,2025-04-01,94.54,35.87,Partial,
57,2025-05-01,335.58,65.95,Paid,2025-05-05
57,2025-05-31,395.48,96.43,Unpaid,
57,2025-06-30,426.14,68.21,Unpaid,
57,2025-07-30,457.66,95.9,Partial,
57,2025-08-29,56.63,30.19,Paid,2025-09-09
57,2025-09-28,215.75,58.72,Unpaid,
58,2025-01-01,172.01,52.51,Unpaid,
58,2025-01-31,150.69,36.77,Partial,
58,2025-03-02,370.04,72.99,Unpaid,
58,2025-04-01,85.31,34.84,Paid,2025-04-15
58,2025-05-01,258.2,63.55,Unpaid,
58,2025-05-31,388.1,92.0,Partial,
58,2025-06-30,66.26,29.07,Paid,2025-07-14
58,2025-07-30,439.56,91.61,Paid,2025-07-30
58,2025-08-29,141.6,39.29,Unpaid,
58,2025-09-28,252.52,54.1,Partial,
59,2025-01-01,357.62,91.45,Paid,2025-01-02
59,2025-01-31,358.02,71.64,Paid,2025-02-05
59,2025-03-02,213.73,52.54,Partial,
59,2025-04-01,258.88,46.3,Partial,
59,2025-05-01,225.18,57.79,Paid,2025-05-08
59,2025-05-31,168.5,39.1,Unpaid,
59,2025-06-30,291.92,78.17,Paid,2025-07-08
59,2025-07-30,61.27,31.02,Paid,2025-08-07
59,2025-08-29,55.46,27.68,Paid,2025-09-08
59,2025-09-28,476.68,111.53,Partial,
60,2025-01-01,360.23,78.82,Partial,
60,2025-01-31,318.5,72.51,Partial,
60,2025-03-02,145.06,37.84,Unpaid,
60,2025-04-01,87.8,34.33,Unpaid,
60,2025-05-01,452.52,89.18,Unpaid,
60,2025-05-31,367.66,67.21,Paid,2025-06-07
60,2025-06-30,412.68,90.94,Partial,
60,2025-07-30,211.6,45.78,Paid,2025-08-03
60,2025-08-29,416.72,83.76,Partial,
60,2025-09-28,189.84,54.04,Partial,
61,2025-01-01,260.44,55.18,Unpaid,
61,2025-01-31,217.02,52.37,Partial,
61,2025-03-02,206.7,58.91,Paid,2025-03-07
61,2025-04-01,493.97,97.2,Partial,
61,2025-05-01,244.94,65.26,Paid,2025-05-13
61,2025-05-31,466.55,87.46,Paid,2025-06-07
61,2025-06-30,60.8,29.48,Paid,2025-07-08
61,2025-07-30,232.69,50.49,Partial,
61,2025-08-29,397.06,79.59,Paid,2025-09-06
61,2025-09-28,269.68,68.12,Paid,2025-10-07
62,2025-01-01,79.45,34.81,Partial,
62,2025-01-31,107.05,36.82,Partial,
62,2025-03-02,208.16,58.29,Unpaid,
62,2025-04-01,223.23,57.44,Unpaid,
62,2025-05-01,74.71,32.32,Partial,
62,2025-05-31,491.62,93.28,Partial,
62,2025-06-30,269.7,55.28,Paid,2025-07-14
62,2025-07-30,334.21,81.61,Unpaid,
62,2025-08-29,97.56,33.63,Unpaid,
62,2025-09-28,473.15,105.23,Paid,2025-10-10
63,2025-01-01,399.31,75.7,Paid,2025-01-04
63,2025-01-31,358.01,75.09,Unpaid,
63,2025-03-02,226.42,56.78,Unpaid,
63,2025-04-01,422.67,83.89,Unpaid,
63,2025-05-01,209.41,60.72,Partial,
63,2025-05-31,419.24,92.61,Paid,2025-06-09
63,2025-06-30,52.05,30.04,Partial,
63,2025-07-30,275.6,58.01,Partial,
63,2025-08-29,196.89,58.51,Partial,
63,2025-09-28,425.79,85.96,Partial,
64,2025-01-01,59.79,27.52,Paid,2025-01-12
64,2025-01-31,440.03,85.06,Unpaid,
64,2025-03-02,169.28,40.9,Partial,
64,2025-04-01,114.12,35.08,Partial,
64,2025-05-01,432.2,64.13,Partial,
64,2025-05-31,290.91,52.27,Paid,2025-06-03
64,2025-06-30,121.99,44.06,Paid,2025-07-04
64,2025-07-30,298.25,54.18,Unpaid,
64,2025-08-29,463.73,72.85,Unpaid,
64,2025-09-28,254.06,59.34,Paid,2025-10-05
65,2025-01-01,201.86,56.52,Partial,
65,2025-01-31,482.2,101.07,Paid,2025-02-10
65,2025-03-02,404.75,95.42,Paid,2025-03-10
65,2025-04-01,269.61,63.21,Partial,
65,2025-05-01,70.88,32.97,Unpaid,
65,2025-05-31,439.19,96.67,Partial,
65,2025-06-30,128.54,36.64,Unpaid,
65,2025-07-30,402.44,80.38,Paid,2025-08-02
65,2025-08-29,299.04,70.23,Paid,2025-08-31
65,2025-09-28,288.44,61.28,Partial,
66,2025-01-01,325.4,72.0,Partial,
66,2025-01-31,244.78,62.81,Unpaid,
66,2025-03-02,345.59,56.5,Unpaid,
66,2025-04-01,445.86,69.54,Partial,
66,2025-05-01,442.64,72.86,Unpaid,
66,2025-05-31,311.16,63.69,Partial,
66,2025-06-30,121.53,33.71,Unpaid,
66,2025-07-30,70.93,30.72,Partial,
66,2025-08-29,222.89,59.86,Paid,2025-09-04
66,2025-09-28,146.67,36.18,Unpaid,
67,2025-01-01,448.86,66.45,Unpaid,
67,2025-01-31,196.87,49.05,Unpaid,
67,2025-03-02,193.88,55.83,Unpaid,
67,2025-04-01,488.99,93.26,Paid,2025-04-07
67,2025-05-01,374.3,89.54,Partial,
67,2025-05-31,109.12,33.57,Paid,2025-06-02
67,2025-06-30,394.59,77.68,Partial,
67,2025-07-30,477.97,101.1,Unpaid,
67,2025-08-29,407.9,85.16,Unpaid,
67,2025-09-28,142.84,36.34,Partial,
68,2025-01-01,68.56,29.64,Unpaid,
68,2025-01-31,276.03,63.42,Unpaid,
68,2025-03-02,411.11,72.08,Partial,
68,2025-04-01,390.32,93.99,Partial,
68,2025-05-01,475.54,68.72,Partial,
68,2025-05-31,186.86,54.58,Paid,2025-06-08
68,2025-06-30,77.01,28.76,Paid,2025-06-30
68,2025-07-30,75.68,33.25,Unpaid,
68,2025-08-29,262.51,62.54,Unpaid,
68,2025-09-28,477.24,107.2,Partial,
69,2025-01-01,138.21,44.19,Partial,
69,2025-01-31,487.15,94.09,Paid,2025-02-11
69,2025-03-02,79.18,33.54,Paid,2025-03-08
69,2025-04-01,118.66,32.84,Paid,2025-04-03
69,2025-05-01,250.48,48.29,Paid,2025-05-08
69,2025-05-31,132.51,37.17,Unpaid,
69,2025-06-30,63.11,29.95,Paid,2025-07-15
69,2025-07-30,244.67,46.8,Partial,
69,2025-08-29,275.07,48.68,Paid,2025-08-29
69,2025-09-28,152.15,45.87,Unpaid,
70,2025-01-01,248.13,68.98,Unpaid,
70,2025-01-31,459.7,66.32,Unpaid,
70,2025-03-02,194.15,57.98,Paid,2025-03-16
70,2025-04-01,352.8,55.5,Paid,2025-04-05
70,2025-05-01,53.47,28.28,Partial,
70,2025-05-31,228.06,56.07,Unpaid,
70,2025-06-30,462.37,78.32,Paid,2025-07-10
70,2025-07-30,86.12,30.02,Unpaid,
70,2025-08-29,280.36,64.06,Unpaid,
70,2025-09-28,66.45,30.15,Paid,2025-10-13
71,2025-01-01,286.41,61.35,Unpaid,
71,2025-01-31,362.59,73.83,Paid,2025-02-10
71,2025-03-02,322.21,62.76,Partial,
71,2025-04-01,372.41,62.3,Partial,
71,2025-05-01,95.89,32.06,Unpaid,
71,2025-05-31,123.93,40.84,Unpaid,
71,2025-06-30,319.09,58.25,Paid,2025-07-07
71,2025-07-30,172.41,49.89,Unpaid,
71,2025-08-29,81.23,31.05,Unpaid,
71,2025-09-28,205.9,44.48,Unpaid,
72,2025-01-01,431.12,75.67,Paid,2025-01-13
72,2025-01-31,304.68,80.48,Partial,
72,2025-03-02,141.61,34.83,Paid,2025-03-14
72,2025-04-01,55.77,27.27,Paid,2025-04-03
72,2025-05-01,247.01,45.88,Paid,2025-05-01
72,2025-05-31,315.82,57.24,Paid,2025-06-15
72,2025-06-30,447.42,73.98,Paid,2025-07-13
72,2025-07-30,152.53,42.24,Paid,2025-08-11
72,2025-08-29,192.57,51.35,Paid,2025-09-07
72,2025-09-28,91.66,37.53,Unpaid,
73,2025-01-01,474.29,85.08,Unpaid,
73,2025-01-31,326.33,66.54,Paid,2025-02-12
73,2025-03-02,398.13,92.65,Unpaid,
73,2025-04-01,61.7,26.86,Partial,
73,2025-05-01,302.39,79.21,Partial,
73,2025-05-31,444.79,106.38,Partial,
73,2025-06-30,161.84,41.41,Partial,
73,2025-07-30,309.1,60.57,Unpaid,
73,2025-08-29,149.79,42.45,Unpaid,
73,2025-09-28,204.42,55.38,Paid,2025-10-01
74,2025-01-01,273.52,61.59,Unpaid,
74,2025-01-31,51.03,25.13,Paid,2025-02-06
74,2025-03-02,383.38,90.81,Paid,2025-03-06
74,2025-04-01,50.68,27.81,Unpaid,
74,2025-05-01,411.38,66.37,Partial,
74,2025-05-31,63.39,32.23,Partial,
74,2025-06-30,498.38,103.25,Paid,2025-07-13
74,2025-07-30,468.39,73.31,Partial,
74,2025-08-29,434.49,96.14,Unpaid,
74,2025-09-28,207.71,54.21,Unpaid,
75,2025-01-01,232.21,64.56,Unpaid,
75,2025-01-31,310.32,52.61,Partial,
75,2025-03-02,241.04,61.59,Paid,2025-03-03
75,2025-04-01,78.13,34.1,Paid,2025-04-03
75,2025-05-01,394.88,91.01,Partial,
75,2025-05-31,418.29,76.55,Paid,2025-06-05
75,2025-06-30,215.93,51.4,Partial,
75,2025-07-30,468.74,105.82,Partial,
75,2025-08-29,172.16,50.55,Paid,2025-09-07
75,2025-09-28,127.46,34.58,Paid,2025-10-05
76,2025-01-01,429.18,89.07,Partial,
76,2025-01-31,67.71,31.74,Unpaid,
76,2025-03-02,241.73,52.29,Paid,2025-03-07
76,2025-04-01,227.77,63.99,Unpaid,
76,2025-05-01,202.84,49.37,Partial,
76,2025-05-31,152.11,47.44,Partial,
76,2025-06-30,110.25,34.59,Partial,
76,2025-07-30,320.36,67.64,Partial,
76,2025-08-29,411.57,90.32,Unpaid,
76,2025-09-28,86.76,36.41,Unpaid,
77,2025-01-01,409.83,75.84,Paid,2025-01-14
77,2025-01-31,393.99,94.44,Unpaid,
77,2025-03-02,107.55,32.35,Partial,
77,2025-04-01,416.82,69.63,Partial,
77,2025-05-01,224.99,48.08,Partial,
77,2025-05-31,53.24,26.76,Unpaid,
77,2025-06-30,122.15,43.65,Paid,2025-07-15
77,2025-07-30,165.04,47.12,Partial,
77,2025-08-29,178.38,43.66,Partial,
77,2025-09-28,396.66,65.86,Unpaid,
78,2025-01-01,498.09,90.06,Unpaid,
78,2025-01-31,311.58,81.44,Paid,2025-02-10
78,2025-03-02,60.99,31.34,Unpaid,
78,2025-04-01,296.5,71.22,Partial,
78,2025-05-01,370.63,57.68,Partial,
78,2025-05-31,208.67,52.17,Paid,2025-06-08
78,2025-06-30,299.7,55.57,Unpaid,
78,2025-07-30,254.99,48.08,Unpaid,
78,2025-08-29,77.6,27.8,Partial,
78,2025-09-28,206.0,46.82,Unpaid,
79,2025-01-01,434.69,87.45,Unpaid,
79,2025-01-31,318.85,82.56,Paid,2025-02-08
79,2025-03-02,373.81,83.19,Partial,
79,2025-04-01,167.53,46.06,Partial,
79,2025-05-01,249.89,46.85,Paid,2025-05-06
79,2025-05-31,196.01,58.61,Unpaid,
79,2025-06-30,319.75,77.15,Unpaid,
79,2025-07-30,361.4,59.19,Unpaid,
79,2025-08-29,450.34,72.03,Partial,
79,2025-09-28,203.19,44.84,Partial,
80,2025-01-01,316.55,52.77,Paid,2025-01-02
80,2025-01-31,114.18,42.24,Unpaid,
80,2025-03-02,497.38,72.04,Paid,2025-03-07
80,2025-04-01,297.08,55.24,Paid,2025-04-08
80,2025-05-01,486.36,99.9,Paid,2025-05-16
80,2025-05-31,282.18,49.69,Partial,
80,2025-06-30,51.24,27.6,Paid,2025-07-08
80,2025-07-30,101.4,36.87,Partial,
80,2025-08-29,317.09,60.23,Unpaid,
80,2025-09-28,352.02,71.06,Unpaid,
81,2025-01-01,454.65,82.54,Unpaid,
81,2025-01-31,190.9,49.54,Partial,
81,2025-03-02,269.37,66.49,Paid,2025-03-11
81,2025-04-01,393.37,79.13,Partial,
81,2025-05-01,278.3,69.83,Unpaid,
81,2025-05-31,490.59,93.06,Unpaid,
81,2025-06-30,129.62,39.69,Unpaid,
81,2025-07-30,241.63,63.49,Partial,
81,2025-08-29,151.86,46.58,Partial,
81,2025-09-28,50.91,27.98,Partial,
82,2025-01-01,409.61,63.26,Partial,
82,2025-01-31,410.98,91.77,Partial,
82,2025-03-02,437.7,71.88,Paid,2025-03-14
82,2025-04-01,344.24,88.52,Paid,2025-04-10
82,2025-05-01,227.55,43.55,Paid,2025-05-10
82,2025-05-31,97.44,31.87,Paid,2025-06-03
82,2025-06-30,83.1,29.22,Paid,2025-07-10
82,2025-07-30,181.62,51.83,Partial,
82,2025-08-29,440.69,100.89,Partial,
82,2025-09-28,217.3,47.79,Partial,
83,2025-01-01,393.74,78.18,Paid,2025-01-13
83,2025-01-31,249.65,52.99,Unpaid,
83,2025-03-02,441.83,67.9,Partial,
83,2025-04-01,121.85,34.84,Unpaid,
83,2025-05-01,148.55,36.71,Unpaid,
83,2025-05-31,63.2,28.41,Unpaid,
83,2025-06-30,476.2,87.5,Partial,
83,2025-07-30,432.88,80.7,Unpaid,
83,2025-08-29,53.19,28.72,Unpaid,
83,2025-09-28,464.58,92.49,Paid,2025-10-01
84,2025-01-01,97.66,38.05,Paid,2025-01-14
84,2025-01-31,161.48,40.89,Unpaid,
84,2025-03-02,280.0,63.84,Partial,
84,2025-04-01,341.0,82.45,Unpaid,
84,2025-05-01,200.86,58.14,Paid,2025-05-16
84,2025-05-31,294.15,64.6,Paid,2025-06-11
84,2025-06-30,442.29,78.85,Partial,
84,2025-07-30,80.59,33.25,Paid,2025-08-09
84,2025-08-29,89.7,36.69,Partial,
84,2025-09-28,374.35,76.55,Unpaid,
85,2025-01-01,82.64,29.06,Partial,
85,2025-01-31,488.25,80.73,Paid,2025-02-14
85,2025-03-02,127.67,38.17,Partial,
85,2025-04-01,264.45,64.04,Partial,
85,2025-05-01,241.32,56.02,Partial,
85,2025-05-31,64.11,31.59,Partial,
85,2025-06-30,483.5,94.18,Unpaid,
85,2025-07-30,353.45,63.19,Paid,2025-08-03
85,2025-08-29,284.04,57.21,Paid,2025-09-01
85,2025-09-28,383.59,59.91,Unpaid,
86,2025-01-01,263.78,64.33,Unpaid,
86,2025-01-31,428.61,69.23,Partial,
86,2025-03-02,331.69,65.35,Paid,2025-03-15
86,2025-04-01,469.32,107.31,Unpaid,
86,2025-05-01,324.8,82.35,Partial,
86,2025-05-31,125.28,37.44,Unpaid,
86,2025-06-30,426.2,67.43,Unpaid,
86,2025-07-30,55.9,29.01,Partial,
86,2025-08-29,162.35,40.8,Paid,2025-09-09
86,2025-09-28,306.01,54.46,Unpaid,
87,2025-01-01,74.41,30.46,Paid,2025-01-05
87,2025-01-31,267.15,58.69,Paid,2025-02-14
87,2025-03-02,276.23,65.23,Partial,
87,2025-04-01,106.28,31.91,Unpaid,
87,2025-05-01,480.76,93.19,Paid,2025-05-03
87,2025-05-31,383.82,85.72,Unpaid,
87,2025-06-30,396.26,93.83,Paid,2025-07-10
87,2025-07-30,496.35,75.27,Paid,2025-08-04
87,2025-08-29,225.21,48.56,Partial,
87,2025-09-28,240.85,62.02,Unpaid,
88,2025-01-01,166.86,45.79,Partial,
88,2025-01-31,494.15,88.78,Paid,2025-02-08
88,2025-03-02,242.42,64.87,Partial,
88,2025-04-01,447.42,71.22,Paid,2025-04-08
88,2025-05-01,91.44,34.88,Partial,
88,2025-05-31,85.84,31.31,Unpaid,
88,2025-06-30,400.2,62.86,Partial,
88,2025-07-30,457.95,105.38,Paid,2025-08-05
88,2025-08-29,400.64,75.59,Unpaid,
88,2025-09-28,185.83,50.57,Partial,
89,2025-01-01,175.92,53.98,Partial,
89,2025-01-31,86.83,32.95,Unpaid,
89,2025-03-02,111.91,34.99,Partial,
89,2025-04-01,459.93,69.32,Partial,
89,2025-05-01,259.31,71.15,Paid,2025-05-01
89,2025-05-31,468.25,74.47,Unpaid,
89,2025-06-30,306.12,63.81,Unpaid,
89,2025-07-30,100.75,32.56,Paid,2025-08-02
89,2025-08-29,283.92,67.04,Unpaid,
89,2025-09-28,149.94,39.94,Partial,
90,2025-01-01,362.75,57.95,Unpaid,
90,2025-01-31,448.94,94.86,Unpaid,
90,2025-03-02,304.59,70.43,Paid,2025-03-02
90,2025-04-01,258.7,46.22,Paid,2025-04-08
90,2025-05-01,244.43,67.07,Unpaid,
90,2025-05-31,119.85,38.13,Paid,2025-06-02
90,2025-06-30,454.17,91.69,Partial,
90,2025-07-30,153.64,43.67,Partial,
90,2025-08-29,385.05,90.77,Paid,2025-09-03
90,2025-09-28,288.1,73.18,Partial,
91,2025-01-01,292.34,54.06,Paid,2025-01-15
91,2025-01-31,338.79,84.25,Unpaid,
91,2025-03-02,417.87,80.87,Partial,
91,2025-04-01,370.76,68.34,Paid,2025-04-09
91,2025-05-01,408.31,61.56,Unpaid,
91,2025-05-31,75.92,28.92,Paid,2025-06-15
91,2025-06-30,383.04,82.05,Paid,2025-07-14
91,2025-07-30,190.8,50.03,Paid,2025-08-06
91,2025-08-29,261.25,64.24,Paid,2025-09-06
91,2025-09-28,252.56,67.03,Paid,2025-10-07
92,2025-01-01,497.33,112.31,Partial,
92,2025-01-31,485.16,72.86,Unpaid,
92,2025-03-02,129.05,33.06,Partial,
92,2025-04-01,240.21,62.47,Unpaid,
92,2025-05-01,389.77,61.96,Unpaid,
92,2025-05-31,248.77,59.07,Unpaid,
92,2025-06-30,101.85,34.27,Paid,2025-07-09
92,2025-07-30,337.96,73.64,Partial,
92,2025-08-29,420.65,79.59,Partial,
92,2025-09-28,83.75,36.52,Partial,
93,2025-01-01,454.12,110.1,Partial,
93,2025-01-31,138.71,47.24,Paid,2025-02-10
93,2025-03-02,409.39,88.11,Paid,2025-03-14
93,2025-04-01,236.61,46.83,Partial,
93,2025-05-01,204.34,40.87,Partial,
93,2025-05-31,185.05,49.09,Unpaid,
93,2025-06-30,71.42,29.64,Partial,
93,2025-07-30,63.8,29.87,Unpaid,
93,2025-08-29,371.5,71.24,Paid,2025-09-05
93,2025-09-28,289.98,63.53,Partial,
94,2025-01-01,50.82,29.58,Paid,2025-01-13
94,2025-01-31,60.97,28.71,Paid,2025-02-03
94,2025-03-02,475.17,78.61,Partial,
94,2025-04-01,140.0,40.27,Partial,
94,2025-05-01,429.58,99.19,Unpaid,
94,2025-05-31,54.25,28.51,Partial,
94,2025-06-30,321.42,70.99,Paid,2025-07-03
94,2025-07-30,485.8,98.5,Unpaid,
94,2025-08-29,406.65,100.33,Paid,2025-08-30
94,2025-09-28,240.99,51.95,Unpaid,
95,2025-01-01,254.5,67.81,Paid,2025-01-14
95,2025-01-31,58.23,27.35,Partial,
95,2025-03-02,64.37,26.94,Partial,
95,2025-04-01,480.32,75.12,Unpaid,
95,2025-05-01,487.65,71.28,Paid,2025-05-03
95,2025-05-31,192.83,57.58,Unpaid,
95,2025-06-30,392.46,61.27,Paid,2025-07-04
95,2025-07-30,75.71,29.99,Unpaid,
95,2025-08-29,141.93,41.7,Unpaid,
95,2025-09-28,408.81,80.79,Unpaid,
96,2025-01-01,209.99,50.04,Paid,2025-01-08
96,2025-01-31,204.58,53.5,Unpaid,
96,2025-03-02,175.58,40.87,Paid,2025-03-05
96,2025-04-01,126.56,39.66,Unpaid,
96,2025-05-01,286.09,69.02,Paid,2025-05-07
96,2025-05-31,54.24,27.59,Partial,
96,2025-06-30,466.92,97.93,Partial,
96,2025-07-30,107.1,40.27,Partial,
96,2025-08-29,273.25,63.68,Partial,
96,2025-09-28,301.84,74.03,Partial,
97,2025-01-01,120.39,32.64,Paid,2025-01-06
97,2025-01-31,133.9,36.98,Paid,2025-02-12
97,2025-03-02,483.18,113.69,Paid,2025-03-07
97,2025-04-01,207.5,52.37,Unpaid,
97,2025-05-01,263.37,59.01,Paid,2025-05-11
97,2025-05-31,351.34,78.07,Paid,2025-06-01
97,2025-06-30,416.11,94.41,Unpaid,
97,2025-07-30,257.12,66.51,Partial,
97,2025-08-29,459.65,77.33,Paid,2025-09-10
97,2025-09-28,380.69,61.06,Paid,2025-10-05
98,2025-01-01,153.16,48.2,Unpaid,
98,2025-01-31,160.59,36.65,Unpaid,
98,2025-03-02,214.23,60.35,Unpaid,
98,2025-04-01,171.37,40.96,Paid,2025-04-01
98,2025-05-01,229.45,65.42,Paid,2025-05-14
98,2025-05-31,317.07,59.36,Unpaid,
98,2025-06-30,290.92,66.38,Partial,
98,2025-07-30,323.65,59.57,Unpaid,
98,2025-08-29,297.01,66.7,Unpaid,
98,2025-09-28,377.93,75.44,Paid,2025-10-12
99,2025-01-01,170.11,37.41,Unpaid,
99,2025-01-31,469.85,69.4,Paid,2025-02-03
99,2025-03-02,219.09,53.34,Partial,
99,2025-04-01,166.51,36.85,Partial,
99,2025-05-01,228.45,65.21,Paid,2025-05-03
99,2025-05-31,494.54,110.54,Paid,2025-06-15
99,2025-06-30,362.18,59.89,Partial,
99,2025-07-30,234.31,51.9,Paid,2025-08-04
99,2025-08-29,229.66,48.7,Unpaid,
99,2025-09-28,228.48,62.15,Paid,2025-10-10
100,2025-01-01,437.66,100.25,Partial,
100,2025-01-31,453.49,105.91,Partial,
100,2025-03-02,268.79,63.17,Paid,2025-03-03
100,2025-04-01,102.23,33.27,Partial,
100,2025-05-01,334.74,67.78,Paid,2025-05-03
100,2025-05-31,456.41,92.48,Partial,
100,2025-06-30,204.4,40.71,Paid,2025-07-05
100,2025-07-30,452.23,94.16,Partial,
100,2025-08-29,400.15,66.13,Unpaid,
100,2025-09-28,182.72,43.75,Unpaid,
101,2025-01-01,118.02,35.49,Partial,
101,2025-01-31,433.2,96.27,Paid,2025-02-09
101,2025-03-02,169.69,52.5,Paid,2025-03-14
101,2025-04-01,263.99,58.14,Partial,
101,2025-05-01,177.26,44.57,Partial,
101,2025-05-31,494.12,108.18,Paid,2025-06-01
101,2025-06-30,308.87,52.08,Unpaid,
101,2025-07-30,287.35,72.72,Unpaid,
101,2025-08-29,187.39,46.77,Paid,2025-09-13
101,2025-09-28,231.17,50.79,Unpaid,
102,2025-01-01,412.4,72.44,Unpaid,
102,2025-01-31,424.17,100.84,Partial,
102,2025-03-02,371.95,60.45,Unpaid,
102,2025-04-01,296.32,60.18,Unpaid,
102,2025-05-01,170.62,53.74,Partial,
102,2025-05-31,432.13,67.8,Partial,
102,2025-06-30,400.7,64.05,Partial,
102,2025-07-30,237.97,57.23,Partial,
102,2025-08-29,193.84,42.72,Paid,2025-09-05
102,2025-09-28,87.82,30.97,Paid,2025-10-05
103,2025-01-01,491.15,79.2,Unpaid,
103,2025-01-31,464.06,74.03,Unpaid,
103,2025-03-02,416.9,75.22,Unpaid,
103,2025-04-01,157.82,39.33,Paid,2025-04-01
103,2025-05-01,327.99,77.46,Partial,
103,2025-05-31,330.62,79.09,Partial,
103,2025-06-30,124.87,43.93,Paid,2025-07-05
103,2025-07-30,234.79,59.41,Partial,
103,2025-08-29,318.91,63.82,Paid,2025-09-10
103,2025-09-28,111.07,33.75,Paid,2025-10-04
104,2025-01-01,432.96,68.61,Partial,
104,2025-01-31,63.75,31.04,Partial,
104,2025-03-02,374.61,63.49,Partial,
104,2025-04-01,278.83,50.35,Partial,
104,2025-05-01,460.94,77.2,Paid,2025-05-11
104,2025-05-31,404.52,87.89,Partial,
104,2025-06-30,427.95,73.57,Paid,2025-07-06
104,2025-07-30,335.19,66.45,Paid,2025-07-30
104,2025-08-29,464.52,92.74,Partial,
104,2025-09-28,241.64,65.77,Partial,
105,2025-01-01,64.49,26.58,Paid,2025-01-09
105,2025-01-31,350.91,86.72,Paid,2025-02-12
105,2025-03-02,292.43,53.39,Partial,
105,2025-04-01,496.31,95.26,Unpaid,
105,2025-05-01,323.29,78.76,Unpaid,
105,2025-05-31,143.11,37.89,Unpaid,
105,2025-06-30,200.91,49.15,Paid,2025-07-14
105,2025-07-30,323.78,56.77,Partial,
105,2025-08-29,469.66,102.19,Paid,2025-09-12
105,2025-09-28,251.12,60.25,Paid,2025-10-11
106,2025-01-01,74.38,34.24,Unpaid,
106,2025-01-31,147.8,38.0,Partial,
106,2025-03-02,378.69,59.31,Unpaid,
106,2025-04-01,265.58,60.36,Paid,2025-04-06
106,2025-05-01,193.41,48.98,Paid,2025-05-05
106,2025-05-31,317.14,73.43,Partial,
106,2025-06-30,141.27,43.64,Partial,
106,2025-07-30,74.75,33.82,Partial,
106,2025-08-29,216.06,44.13,Unpaid,
106,2025-09-28,336.99,53.76,Unpaid,
107,2025-01-01,484.5,109.19,Unpaid,
107,2025-01-31,84.28,31.76,Paid,2025-02-05
107,2025-03-02,461.33,98.62,Unpaid,
107,2025-04-01,339.74,71.78,Partial,
107,2025-05-01,475.69,95.31,Paid,2025-05-02
107,2025-05-31,340.29,76.53,Unpaid,
107,2025-06-30,325.45,79.74,Paid,2025-07-05
107,2025-07-30,262.4,58.73,Unpaid,
107,2025-08-29,451.32,77.52,Unpaid,
107,2025-09-28,482.71,112.3,Unpaid,
108,2025-01-01,334.56,59.19,Paid,2025-01-02
108,2025-01-31,297.83,62.06,Partial,
108,2025-03-02,246.98,65.14,Partial,
108,2025-04-01,278.49,66.59,Partial,
108,2025-05-01,412.0,89.06,Paid,2025-05-04
108,2025-05-31,185.08,50.31,Unpaid,
108,2025-06-30,482.73,105.72,Partial,
108,2025-07-30,333.79,80.61,Unpaid,
108,2025-08-29,378.62,61.0,Unpaid,
108,2025-09-28,368.3,76.12,Partial,
109,2025-01-01,445.71,73.77,Unpaid,
109,2025-01-31,314.92,76.73,Paid,2025-02-15
109,2025-03-02,173.8,41.71,Paid,2025-03-10
109,2025-04-01,495.27,86.12,Partial,
109,2025-05-01,107.38,32.15,Unpaid,
109,2025-05-31,281.4,50.9,Unpaid,
109,2025-06-30,219.53,46.36,Partial,
109,2025-07-30,390.77,85.72,Unpaid,
109,2025-08-29,56.72,26.47,Partial,
109,2025-09-28,130.11,44.8,Partial,
110,2025-01-01,117.57,35.66,Partial,
110,2025-01-31,229.09,60.53,Partial,
110,2025-03-02,138.33,47.67,Unpaid,
110,2025-04-01,191.32,55.45,Partial,
110,2025-05-01,228.91,64.43,Paid,2025-05-06
110,2025-05-31,345.2,58.14,Partial,
110,2025-06-30,58.49,28.53,Unpaid,
110,2025-07-30,419.23,88.45,Unpaid,
110,2025-08-29,72.06,31.31,Unpaid,
110,2025-09-28,427.62,77.66,Paid,2025-09-29
111,2025-01-01,129.3,44.8,Partial,
111,2025-01-31,466.26,75.06,Unpaid,
111,2025-03-02,294.93,57.03,Paid,2025-03-16
111,2025-04-01,444.99,103.47,Paid,2025-04-06
111,2025-05-01,168.62,41.32,Paid,2025-05-10
111,2025-05-31,462.92,71.58,Paid,2025-06-01
111,2025-06-30,89.66,29.89,Unpaid,
111,2025-07-30,428.49,96.97,Partial,
111,2025-08-29,143.89,42.07,Paid,2025-09-03
111,2025-09-28,163.67,45.49,Partial,
112,2025-01-01,279.52,74.15,Unpaid,
112,2025-01-31,407.59,75.0,Paid,2025-02-08
112,2025-03-02,373.07,70.1,Partial,
112,2025-04-01,372.88,82.14,Paid,2025-04-16
112,2025-05-01,397.65,77.97,Partial,
112,2025-05-31,464.08,70.18,Partial,
112,2025-06-30,76.77,28.95,Partial,
112,2025-07-30,189.37,46.05,Unpaid,
112,2025-08-29,111.92,32.84,Paid,2025-09-06
112,2025-09-28,147.22,44.47,Paid,2025-10-07
113,2025-01-01,221.43,42.33,Paid,2025-01-11
113,2025-01-31,157.14,51.23,Paid,2025-02-07
113,2025-03-02,60.21,31.75,Partial,
113,2025-04-01,347.9,74.45,Partial,
113,2025-05-01,416.16,68.99,Paid,2025-05-01
113,2025-05-31,102.16,32.04,Unpaid,
